,Unnamed: 0,avgRating,listingBathroomLabel,bathrooms,listingBedLabel,bedrooms,beds,businessHostLabel,city,listingGuestLabel,id,isAutoTranslated,isNewListing,isSuperhost,relaxedFilterLabels,localizedCityName,localizedDistanceText,locationTitle,locationContext,listingName,listingObjType,neighborhood,previewTags,publicAddress,reviewsCount,roomType,roomTypeCategory,roomTypeId,spaceType,starRating,title,avgRatingLocalized,accessibilityLabel,price,qualifier,adults,children,infants,pets
317,317,4.91,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1042730561900886947,False,False,False,,Calgary,,,,Breath~Taking~View/4Guest DT Skyline 1188 3ST SE,REGULAR,,[],"Calgary, AB, Canada",81,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.91 (81),$99 CAD per night,$99 CAD,night,1,0,0,0
318,318,4.67,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1200773641614025946,False,False,False,,Calgary,,,,Stunning Views from Central 1BR Condo,REGULAR,,[],"Calgary, AB, Canada",18,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.67 (18),$65 CAD per night,$65 CAD,night,1,0,0,0
319,319,4.8,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1222793361681158016,False,False,False,,Calgary,,,,Marbank upstairs bedroom M11,REGULAR,,[],"Calgary, AB, Canada",5,Private room,private_room,,Private room,5.0,Room in Northeast Calgary,4.8 (5),$30 CAD per night,$30 CAD,night,1,0,0,0
320,320,4.92,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,609221800168330439,False,False,False,,Calgary,,,,Historic Loft | TOP FLOOR>Cozy>Downtown w/Parking,REGULAR,,[],"Calgary, AB, Canada",122,Entire home/apt,entire_home,,Loft,5.0,Loft in Southeast Calgary,4.92 (122),$132 CAD per night,$132 CAD,night,1,0,0,0
321,321,5.0,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,1289203342730811048,False,False,False,,Calgary,,,,Heart of the City Stay (Entire Condo + Parking),REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,5.0 (5),$100 CAD per night,$100 CAD,night,1,0,0,0
322,322,4.73,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1245694421540137017,False,False,True,,Calgary,,,,Peaceful Master Room with Private Bathroom,REGULAR,,[],"Calgary, AB, Canada",15,Private room,private_room,,Private room,5.0,Room in Northwest Calgary,4.73 (15),$45 CAD per night,$45 CAD,night,1,0,0,0
323,323,4.97,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,53548337,False,False,True,,Calgary,,,,"Craftsman's Loft: Heritage charm with AC, 5 min DT",REGULAR,,[],"Calgary, AB, Canada",158,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Southeast Calgary,4.97 (158),$88 CAD per night,$88 CAD,night,1,0,0,0
324,324,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1320376517205412242,False,True,True,,Calgary,,,,King Bed | DT Views | UG Park | Walk to Saddledome,REGULAR,,[],"Calgary, AB, Canada",2,Entire home/apt,entire_home,,Apartment,,Apartment in Beltline,New,$115 CAD per night,$115 CAD,night,1,0,0,0
325,325,4.87,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,596549136908856592,False,False,False,,Calgary,,,,Charming 1 bedroom condo In Calgary with Riverview,REGULAR,,[],"Calgary, AB, Canada",150,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.87 (150),$74 CAD per night,$74 CAD,night,1,0,0,0
326,326,4.69,1 bath,1.0,3 beds,2,3,,Calgary,5 guests,861127754143322952,False,False,False,,Calgary,,,,Sunny & Spacious 2 Bedroom condo,REGULAR,,[],"Calgary, AB, Canada",65,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northwest Calgary,4.69 (65),$101 CAD per night,$101 CAD,night,1,0,0,0
327,327,4.83,1 bath,1.0,3 beds,1,3,,Calgary,4 guests,902334025807998871,False,False,False,,Calgary,,,,Charming 1 BR in Prime Location,REGULAR,,[],"Calgary, AB, Canada",42,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.83 (42),$97 CAD per night,$97 CAD,night,1,0,0,0
328,328,4.62,1 bath,1.0,1 bed,1,1,,Calgary,3 guests,27831693,False,False,False,,Calgary,,,,Homely|Lovely|Downtown|RiverView|WIFI|Sleeps 3|,REGULAR,,[],"Calgary, AB, Canada",244,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.62 (244),$63 CAD per night,$63 CAD,night,1,0,0,0
329,329,4.88,1.5 baths,1.5,1 bed,1,1,,Calgary,1 guest,2625500,False,False,True,,Calgary,,,,Cosy Private Room,REGULAR,,[],"Calgary, AB, Canada",252,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.88 (252),$40 CAD per night,$40 CAD,night,1,0,0,0
330,330,4.72,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,21740918,False,False,False,,Calgary,,,,"Modern Downtown Condo, A/C, Wifi, River View",REGULAR,,[],"Calgary, AB, Canada",216,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Downtown Calgary,4.72 (216),$53 CAD per night,$53 CAD,night,1,0,0,0
331,331,4.66,2 baths,2.0,2 beds,2,2,,Calgary,6 guests,32674546,False,False,False,,Calgary,,,,Downtown Condo Sleep 6 people (underground parking,REGULAR,,[],"Calgary, AB, Canada",442,Entire home/apt,entire_home,,Condo,4.5,Condo in Downtown Calgary,4.66 (442),$96 CAD per night,$96 CAD,night,1,0,0,0
332,332,4.88,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,10382446,False,False,True,,Calgary,,,,Calgary Character Home - Hot Tub | A/C | Parking,REGULAR,,[],"Calgary, AB, Canada",182,Entire home/apt,entire_home,,Cottage,5.0,Cottage in Southeast Calgary,4.88 (182),$136 CAD per night,$136 CAD,night,1,0,0,0
333,333,,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1342396945882963454,False,True,True,,Calgary,,,,5 Min to C-Train  » No Cleaning Fee » Parking,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Southwest Calgary,New,$93 CAD per night,$93 CAD,night,1,0,0,0
334,334,,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,1297993651617174735,False,False,False,,Calgary,,,,River view one bedroom apartment,REGULAR,,[],"Calgary, AB, Canada",1,Entire home/apt,entire_home,,Apartment,,Apartment in Downtown Calgary,New,$145 CAD per night,$145 CAD,night,1,0,0,0
335,335,5.0,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,1266262345623825142,False,False,True,,Calgary,,,,Centrally located Apartment,REGULAR,,[],"Calgary, AB, Canada",10,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,5.0 (10),$105 CAD per night,$105 CAD,night,1,0,0,0
336,336,4.82,1 bath,1.0,4 beds,2,4,,Calgary,6 guests,44541177,False,False,True,,Calgary,,,,Golden Grandeur | 3 Beds | Parking | Balcony,REGULAR,,[],"Calgary, AB, Canada",151,Entire home/apt,entire_home,,Condo,5.0,Condo in Northeast Calgary,4.82 (151),$72 CAD per night,$72 CAD,night,1,0,0,0
337,337,4.97,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,926762831470468568,False,False,True,,Calgary,,,,Saddledome*Gym*A/C*Balcony*Self Check In*Workspac,REGULAR,,[],"Calgary, AB, Canada",58,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.97 (58),$113 CAD per night,$113 CAD,night,1,0,0,0
338,338,4.8,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,15585530,False,False,True,,Calgary,,,,"BMO CENTRE & DT |BRIGHT & COZY| 1BD w/ AC, PARKING",REGULAR,,[],"Calgary, AB, Canada",271,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.8 (271),$65 CAD per night,$65 CAD,night,1,0,0,0
339,339,4.82,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1194555939523739443,False,False,True,,Calgary,,,,*Cozy and Vibrant* | Downtown Riverfront Condo,REGULAR,,[],"Calgary, AB, Canada",28,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.82 (28),$83 CAD per night,$83 CAD,night,1,0,0,0
340,340,4.93,1 bath,1.0,2 beds,1,2,,Calgary,2 guests,660791278166631334,False,False,True,,Calgary,,,,"Amazing View, King Bed, Trendy Neighbourhood",REGULAR,,[],"Calgary, AB, Canada",104,Entire home/apt,entire_home,,Condo,5.0,Condo in Southeast Calgary,4.93 (104),$104 CAD per night,$104 CAD,night,1,0,0,0
341,341,4.86,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,847882702353470974,False,False,True,,Calgary,,,,Modern Condo w/ Skyline Views in DT Calgary,REGULAR,,[],"Calgary, AB, Canada",111,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.86 (111),$90 CAD per night,$90 CAD,night,1,0,0,0
342,342,4.91,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,981056117540539581,False,False,True,,Calgary,,,,Cute entire 1 BR condo |  Downtown,REGULAR,,[],"Calgary, AB, Canada",53,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Downtown Calgary,4.91 (53),$66 CAD per night,$66 CAD,night,1,0,0,0
343,343,4.97,2 baths,2.0,3 beds,2,3,,Calgary,6 guests,1103893704191261541,False,False,True,,Calgary,,,,Sky View Retreat at Stampede,REGULAR,,[],"Calgary, AB, Canada",71,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.97 (71),$133 CAD per night,$133 CAD,night,1,0,0,0
344,344,4.8,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1284428653158510751,False,False,True,,Calgary,,,,Urban Escape in Ramsay By Calgary Stampede,REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Southeast Calgary,4.8 (5),$57 CAD per night,$57 CAD,night,1,0,0,0
345,345,4.81,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,42455904,False,False,True,,Calgary,,,,Ideal Location Cozy Room #1 (short/long Term),REGULAR,,[],"Calgary, AB, Canada",64,Private room,private_room,,Private room,5.0,Room in Southeast Calgary,4.81 (64),$40 CAD per night,$40 CAD,night,1,0,0,0
346,346,,1.5 shared baths,1.5,2 beds,1,2,,Calgary,1 guest,1302221785445695288,False,True,True,,Calgary,,,,Twin bed sharing room B6,REGULAR,,[],"Calgary, AB, Canada",2,Shared room,shared_room,,Shared room,,Shared room in Northwest Calgary,New,$28 CAD per night,$28 CAD,night,1,0,0,0
347,347,4.33,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1242399118415926246,False,False,False,,Calgary,,,,The City Haven | Sleeps 4 |,REGULAR,,[],"Calgary, AB, Canada",6,Entire home/apt,entire_home,,Apartment,4.5,Apartment in Northeast Calgary,4.33 (6),$126 CAD per night,$126 CAD,night,1,0,0,0
348,348,4.67,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,53044934,False,False,False,,Calgary,,,,Lovely apartment in the heart of Calgary,REGULAR,,[],"Calgary, AB, Canada",90,Entire home/apt,entire_home,,Condo,4.5,Condo in Downtown Calgary,4.67 (90),$80 CAD per night,$80 CAD,night,1,0,0,0
349,349,4.81,1 bath,1.0,4 beds,1,4,,Calgary,6 guests,692105999845027643,False,False,True,,Calgary,,,,DT Condo 5min walking to stampede ground,REGULAR,,[],"Calgary, AB, Canada",203,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.81 (203),$64 CAD per night,$64 CAD,night,1,0,0,0
350,350,4.9,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,971991040929606744,False,False,True,,Calgary,,,,"NEW! Howdy! 1BR Western Theme w Rooftop Patio, AC",REGULAR,,[],"Calgary, AB, Canada",59,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.9 (59),$82 CAD per night,$82 CAD,night,1,0,0,0
351,351,4.92,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,863854966498463689,False,False,True,,Calgary,,,,Cozy Urban Getaway | Steps To RIVER & Downtown!,REGULAR,,[],"Calgary, AB, Canada",117,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.92 (117),$100 CAD per night,$100 CAD,night,1,0,0,0
352,352,4.91,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,596644106515993147,False,False,True,,Calgary,,,,Blue Velvet Retreat Downtown Calgary Apt w/Terrace,REGULAR,,[],"Calgary, AB, Canada",107,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.91 (107),$120 CAD per night,$120 CAD,night,1,0,0,0
353,353,4.63,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1112565006550525549,False,False,False,,Calgary,,,,Marbank - Main floor bedroom U12,REGULAR,,[],"Calgary, AB, Canada",24,Private room,private_room,,Private room,4.5,Room in Northeast Calgary,4.63 (24),$31 CAD per night,$31 CAD,night,1,0,0,0
354,354,,1 bath,1.0,1 bed,1,1,,Calgary,4 guests,1297008563564475060,False,True,False,,Calgary,,,,Luxurious Downtown condo w/ spectacular views,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Condo,,Condo in Downtown Calgary,New,$92 CAD per night,$92 CAD,night,1,0,0,0
355,355,4.73,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,939028882192318398,False,False,False,,Calgary,,,,Best BnB in Downtown Calgary w/free UG Parking,REGULAR,,[],"Calgary, AB, Canada",73,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Beltline,4.73 (73),$99 CAD per night,$99 CAD,night,1,0,0,0
356,356,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1278421823596594149,False,False,True,,Calgary,,,,{The Patrón} ~ Panoramic Views ~ Lux King Bed!,REGULAR,,[],"Calgary, AB, Canada",19,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,5.0 (19),$141 CAD per night,$141 CAD,night,1,0,0,0
357,357,4.86,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,937715569409099752,False,False,False,,Calgary,,,,"5 Min Walk to Saddledome-Amazing Views, Luxury 2BR",REGULAR,,[],"Calgary, AB, Canada",56,Entire home/apt,entire_home,,Condo,5.0,Condo in Beltline,4.86 (56),$95 CAD per night,$95 CAD,night,1,0,0,0
358,358,4.93,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,28111319,False,False,True,,Calgary,,,,East Village Corner Unit | Skyline Views,REGULAR,,[],"Calgary, AB, Canada",45,Entire home/apt,entire_home,,Condo,5.0,Condo in Downtown Calgary,4.93 (45),$91 CAD per night,$91 CAD,night,1,0,0,0
359,359,4.95,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1000839006146758416,False,False,False,,Calgary,,,,Ashwood Two,REGULAR,,[],"Calgary, AB, Canada",21,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Northwest Calgary,4.95 (21),$148 CAD per night,$148 CAD,night,1,0,0,0
360,360,4.83,1 private bath,1.0,1 bed,1,1,,Calgary,2 guests,1240615790922175918,False,False,True,,Calgary,,,,Quality Room with Private Bathroom,REGULAR,,[],"Calgary, AB, Canada",29,Private room,private_room,,Private room,5.0,Room in Calgary,4.83 (29),$45 CAD per night,$45 CAD,night,1,0,0,0
361,361,4.82,1 bath,1.0,2 beds,2,2,,Calgary,3 guests,51642239,False,False,True,,Calgary,,,,Cozy 2-Bedroom Downtown Condo in the East Village,REGULAR,,[],"Calgary, AB, Canada",336,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.82 (336),$115 CAD per night,$115 CAD,night,1,0,0,0
362,362,4.86,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,39799397,False,False,True,,Calgary,,,,Stylish 1BD Condo | DT View + Indoor Parking,REGULAR,,[],"Calgary, AB, Canada",203,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.86 (203),$121 CAD per night,$121 CAD,night,1,0,0,0
363,363,4.99,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,920301796735974144,False,False,True,,Calgary,,,,Modern DT Condo w/ View&Parking,REGULAR,,[],"Calgary, AB, Canada",72,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Calgary,4.99 (72),$101 CAD per night,$101 CAD,night,1,0,0,0
364,364,4.74,1 bath,1.0,3 beds,1,3,,Calgary,4 guests,36141737,False,False,True,,Calgary,,,,Stampede+River+Fort Calgary Park,REGULAR,,[],"Calgary, AB, Canada",239,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.74 (239),$68 CAD per night,$68 CAD,night,1,0,0,0
365,365,4.96,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,771256866899267729,False,False,True,,Calgary,,,,{Temptations} Stylish Condo ~ Mountain Views!,REGULAR,,[],"Calgary, AB, Canada",153,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.96 (153),$107 CAD per night,$107 CAD,night,1,0,0,0
366,366,4.82,2 baths,2.0,2 beds,2,2,,Calgary,7 guests,53309597,False,False,True,,Calgary,,,,7min-walk to Stampede - 2bedroom 2 full bathroom,REGULAR,,[],"Calgary, AB, Canada",103,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.82 (103),$105 CAD per night,$105 CAD,night,1,0,0,0
367,367,4.86,1.5 shared baths,1.5,1 bed,1,1,,Calgary,2 guests,954835632155450214,False,False,True,,Calgary,,,,B2-Basement king-size room shared full bathroom,REGULAR,,[],"Calgary, AB, Canada",44,Private room,private_room,,Private room,5.0,Room in Calgary,4.86 (44),$40 CAD per night,$40 CAD,night,1,0,0,0
368,368,4.75,1 bath,1.0,2 beds,1,2,,Calgary,2 guests,710290543867191280,False,False,True,,Calgary,,,,Euro Style private suite near DT + Stampede Ground,REGULAR,,[],"Calgary, AB, Canada",68,Entire home/apt,entire_home,,Home,5.0,Home in Calgary,4.75 (68),$69 CAD per night,$69 CAD,night,1,0,0,0
369,369,4.8,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1193579319118418092,False,False,True,,Calgary,,,,"Cozy 2BR Apt | Free Parking, Wi-Fi & Coffee",REGULAR,,[],"Calgary, AB, Canada",5,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Calgary,4.8 (5),$71 CAD per night,$71 CAD,night,1,0,0,0
370,370,4.9,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1077143032357844322,False,False,False,,Calgary,,,,Amazing view one bedroom apartment Downtown #701,REGULAR,,[],"Calgary, AB, Canada",48,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Calgary,4.9 (48),$79 CAD per night,$79 CAD,night,1,0,0,0
371,371,4.95,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,969073498247609089,False,False,True,,Calgary,,,,"Cozy Condo | Walk to LRT, Dining & Bars",REGULAR,,[],"Calgary, AB, Canada",55,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.95 (55),$80 CAD per night,$80 CAD,night,1,0,0,0
372,372,4.91,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1083606354240802546,False,False,True,,Calgary,,,,Escape in the Sky Studio | Peaceful & Scenic,REGULAR,,[],"Calgary, AB, Canada",47,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.91 (47),$101 CAD per night,$101 CAD,night,1,0,0,0
373,373,4.9,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,53927780,False,False,True,,Calgary,,,,Downtown Condo Eau Claire / Prince’s Island Park,REGULAR,,[],"Calgary, AB, Canada",175,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.9 (175),$105 CAD per night,$105 CAD,night,1,0,0,0
374,374,4.6,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,1151367581148564935,False,False,False,,Calgary,,,,2 Bedroom Main floor Duplex,REGULAR,,[],"Calgary, AB, Canada",10,Entire home/apt,entire_home,,Home,4.5,Home in Calgary,4.6 (10),$60 CAD per night,$60 CAD,night,1,0,0,0
375,375,4.96,2 baths,2.0,3 beds,2,3,,Calgary,6 guests,629864532426003513,False,False,True,,Calgary,,,,Two Min Walk To Stampede! Entire Condo + Parking,REGULAR,,[],"Calgary, AB, Canada",344,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.96 (344),$175 CAD per night,$175 CAD,night,1,0,0,0
376,376,4.92,1 shared bath,1.0,1 bed,1,1,,Calgary,1 guest,42564978,False,False,True,,Calgary,,,,Ideal Location Cozy Room #3 (short/long Term),REGULAR,,[],"Calgary, AB, Canada",50,Private room,private_room,,Private room,5.0,Room in Calgary,4.92 (50),$40 CAD per night,$40 CAD,night,1,0,0,0
377,377,4.92,1.5 baths,1.5,2 beds,2,2,,Calgary,4 guests,1027426555150655409,False,False,True,,Calgary,,,,Brick Lane House - Central | Exec | Heated Garage,REGULAR,,[],"Calgary, AB, Canada",13,Entire home/apt,entire_home,,Home,5.0,Home in Calgary,4.92 (13),$164 CAD per night,$164 CAD,night,1,0,0,0
378,378,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1269906757597112480,False,False,False,,Calgary,,,,Central and Luxurious Apartment in Victoria Park,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,5.0 (9),$178 CAD per night,$178 CAD,night,1,0,0,0
379,379,4.94,2.5 baths,2.5,6 beds,5,6,,Calgary,10 guests,1094531593470221788,False,False,True,,Calgary,,,,The Experience - Pool Hot Tub Theater Games Rm Pub,REGULAR,,[],"Calgary, AB, Canada",17,Entire home/apt,entire_home,,Home,5.0,Home in Calgary,4.94 (17),$536 CAD per night,$536 CAD,night,1,0,0,0
380,380,,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1342711306994497391,False,True,False,,Calgary,,,,Bright Mount Royal 1 bedroom,REGULAR,,[],"Calgary, AB, Canada",0,Entire home/apt,entire_home,,Apartment,,Apartment in Calgary,New,$52 CAD per night,$52 CAD,night,1,0,0,0
381,381,4.86,1 shared bath,1.0,1 bed,1,1,,Calgary,1 guest,23080363,False,False,True,,Calgary,,,,"Room D, Airport 9 min, Superstore Cross, New Clean",REGULAR,,[],"Calgary, AB, Canada",582,Private room,private_room,,Private room,5.0,Room in Calgary,4.86 (582),$37 CAD per night,$37 CAD,night,1,0,0,0
382,382,4.81,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,928225379620567941,False,False,True,,Calgary,,,,Crescent Heights Guest Suite,REGULAR,,[],"Calgary, AB, Canada",47,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Calgary,4.81 (47),$75 CAD per night,$75 CAD,night,1,0,0,0
383,383,4.84,1 shared bath,1.0,,1,0,,Calgary,1 guest,1162275889442371895,False,False,True,,Calgary,,,,Cute Room at Lola's Place,REGULAR,,[],"Calgary, AB, Canada",43,Private room,private_room,,Private room,5.0,Room in Calgary,4.84 (43),$40 CAD per night,$40 CAD,night,1,0,0,0
384,384,5.0,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,1013857001776726943,False,False,True,,Calgary,,,,Stampede Skyline Suite,REGULAR,,[],"Calgary, AB, Canada",11,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,5.0 (11),$123 CAD per night,$123 CAD,night,1,0,0,0
385,385,4.97,2 baths,2.0,2 beds,2,2,,Calgary,4 guests,38192782,False,False,True,,Calgary,,,,Calgary Tower View - Sub Penthouse on 30th floor,REGULAR,,[],"Calgary, AB, Canada",252,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.97 (252),$135 CAD per night,$135 CAD,night,1,0,0,0
386,386,5.0,1 bath,1.0,1 bed,0,1,,Calgary,2 guests,1272078622383254330,False,False,True,,Calgary,,,,Chic Beltline Studio w/ City Views & Fireplace,REGULAR,,[],"Calgary, AB, Canada",15,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Calgary,5.0 (15),$85 CAD per night,$85 CAD,night,1,0,0,0
387,387,4.85,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,53342143,False,False,True,,Calgary,,,,5min walking to Stampede/Saddledome + River View,REGULAR,,[],"Calgary, AB, Canada",142,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.85 (142),$84 CAD per night,$84 CAD,night,1,0,0,0
388,388,5.0,1.5 baths,1.5,1 bed,1,1,,Chestermere,2 guests,1232582633783103743,False,False,True,,Chestermere,,,,Cozy&Quiet with Pvt 1.5 Bath|Close to Lake&Beaches,REGULAR,,[],"Chestermere, AB, Canada",28,Private room,private_room,,Private room,5.0,Room in Chestermere,5.0 (28),$47 CAD per night,$47 CAD,night,1,0,0,0
389,389,5.0,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1308401481139155996,False,False,False,,Calgary,,,,Prime Downtown Location | 2 Beds,REGULAR,,[],"Calgary, AB, Canada",9,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,5.0 (9),$117 CAD per night,$117 CAD,night,1,0,0,0
390,390,4.88,1 bath,1.0,2 beds,1,2,,Calgary,3 guests,655942936015910902,False,False,False,,Calgary,,,,Bright stunning views Condon with free parking,REGULAR,,[],"Calgary, AB, Canada",223,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.88 (223),$110 CAD per night,$110 CAD,night,1,0,0,0
391,391,5.0,1 bath,1.0,1 bed,1,1,,Calgary,2 guests,1284541738637985410,False,False,False,,Calgary,,,,Downtown Delight: Calgary’s Cozy Urban Hideaway,REGULAR,,[],"Calgary, AB, Canada",3,Entire home/apt,entire_home,,Apartment,5.0,Apartment in Calgary,5.0 (3),$65 CAD per night,$65 CAD,night,1,0,0,0
392,392,5.0,1 bath,1.0,2 beds,1,2,,Calgary,4 guests,1287774573187676814,False,False,True,,Calgary,,,,"Modern Urban Condo DT, FastWiFi, Free Parking,BMO",REGULAR,,[],"Calgary, AB, Canada",7,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,5.0 (7),$128 CAD per night,$128 CAD,night,1,0,0,0
393,393,4.86,2 baths,2.0,4 beds,3,4,,Calgary,8 guests,918058783590423131,False,False,True,,Calgary,,,,Crescent Heights Urban Retreat,REGULAR,,[],"Calgary, AB, Canada",69,Entire home/apt,entire_home,,Guest suite,5.0,Guest suite in Calgary,4.86 (69),$81 CAD per night,$81 CAD,night,1,0,0,0
394,394,4.94,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,916948601018844265,False,False,True,,Calgary,,,,Cozy 2 BR Basement Suite,REGULAR,,[],"Calgary, AB, Canada",35,Entire home/apt,entire_home,,Home,5.0,Home in Calgary,4.94 (35),$125 CAD per night,$125 CAD,night,1,0,0,0
395,395,4.84,1 bath,1.0,3 beds,2,3,,Calgary,6 guests,52857349,False,False,True,,Calgary,,,,"DT Riverwalk 2 BR condo, Saddledome, UG Park & AC",REGULAR,,[],"Calgary, AB, Canada",265,Entire home/apt,entire_home,,Condo,5.0,Condo in Calgary,4.84 (265),$100 CAD per night,$100 CAD,night,1,0,0,0
396,396,4.8,1 shared bath,1.0,1 bed,1,1,,Calgary,2 guests,1218020206516290251,False,False,False,,Calgary,,,,EW - upstair erinwoods bedroom m11,REGULAR,,[],"Calgary, AB, Canada",5,Private room,private_room,,Private room,5.0,Room in Calgary,4.8 (5),$30 CAD per night,$30 CAD,night,1,0,0,0
397,397,4.84,1 bath,1.0,2 beds,2,2,,Calgary,4 guests,48000491,False,False,False,,Calgary,,,,"Entire House, Inner city vibe! Lots of Parking! Dt",REGULAR,,[],"Calgary, AB, Canada",45,Entire home/apt,entire_home,,Home,5.0,Home in Calgary,4.84 (45),$99 CAD per night,$99 CAD,night,1,0,0,0
